lane_id	read1	read2	sample_id	contigs_path
24469_4_13	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_13_clean/SLX/24469_4_13_clean/24469_4_13_clean/24469_4_13_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_13_clean/SLX/24469_4_13_clean/24469_4_13_clean/24469_4_13_clean_2.fastq.gz	24469_4_13	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_13_final_assembly.fasta
24469_4_14	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_14_clean/SLX/24469_4_14_clean/24469_4_14_clean/24469_4_14_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_14_clean/SLX/24469_4_14_clean/24469_4_14_clean/24469_4_14_clean_2.fastq.gz	24469_4_14	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_14_final_assembly.fasta
24469_4_15	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_15_clean/SLX/24469_4_15_clean/24469_4_15_clean/24469_4_15_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_15_clean/SLX/24469_4_15_clean/24469_4_15_clean/24469_4_15_clean_2.fastq.gz	24469_4_15	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_15_final_assembly.fasta
24469_4_16	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_16_clean/SLX/24469_4_16_clean/24469_4_16_clean/24469_4_16_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_16_clean/SLX/24469_4_16_clean/24469_4_16_clean/24469_4_16_clean_2.fastq.gz	24469_4_16	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_16_final_assembly.fasta
24469_4_17	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_17_clean/SLX/24469_4_17_clean/24469_4_17_clean/24469_4_17_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_17_clean/SLX/24469_4_17_clean/24469_4_17_clean/24469_4_17_clean_2.fastq.gz	24469_4_17	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_17_final_assembly.fasta
24469_4_18	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_18_clean/SLX/24469_4_18_clean/24469_4_18_clean/24469_4_18_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_18_clean/SLX/24469_4_18_clean/24469_4_18_clean/24469_4_18_clean_2.fastq.gz	24469_4_18	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_18_final_assembly.fasta
24469_4_19	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_19_clean/SLX/24469_4_19_clean/24469_4_19_clean/24469_4_19_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_19_clean/SLX/24469_4_19_clean/24469_4_19_clean/24469_4_19_clean_2.fastq.gz	24469_4_19	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_19_final_assembly.fasta
24469_4_1	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_1_clean/SLX/24469_4_1_clean/24469_4_1_clean/24469_4_1_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_1_clean/SLX/24469_4_1_clean/24469_4_1_clean/24469_4_1_clean_2.fastq.gz	24469_4_1	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_1_final_assembly.fasta
24469_4_10	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_10_clean/SLX/24469_4_10_clean/24469_4_10_clean/24469_4_10_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_10_clean/SLX/24469_4_10_clean/24469_4_10_clean/24469_4_10_clean_2.fastq.gz	24469_4_10	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_10_final_assembly.fasta
24469_4_17	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_17_clean/SLX/24469_4_17_clean/24469_4_17_clean/24469_4_17_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_17_clean/SLX/24469_4_17_clean/24469_4_17_clean/24469_4_17_clean_2.fastq.gz	24469_4_17	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_17_final_assembly.fasta
24469_4_13	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_13_clean/SLX/24469_4_13_clean/24469_4_13_clean/24469_4_13_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_13_clean/SLX/24469_4_13_clean/24469_4_13_clean/24469_4_13_clean_2.fastq.gz	24469_4_13	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_13_final_assembly.fasta
24469_4_14	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_14_clean/SLX/24469_4_14_clean/24469_4_14_clean/24469_4_14_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_14_clean/SLX/24469_4_14_clean/24469_4_14_clean/24469_4_14_clean_2.fastq.gz	24469_4_14	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_14_final_assembly.fasta
24469_4_16	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_16_clean/SLX/24469_4_16_clean/24469_4_16_clean/24469_4_16_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_16_clean/SLX/24469_4_16_clean/24469_4_16_clean/24469_4_16_clean_2.fastq.gz	24469_4_16	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_16_final_assembly.fasta
24469_4_11	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_11_clean/SLX/24469_4_11_clean/24469_4_11_clean/24469_4_11_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_11_clean/SLX/24469_4_11_clean/24469_4_11_clean/24469_4_11_clean_2.fastq.gz	24469_4_11	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_11_final_assembly.fasta
24469_4_12	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_12_clean/SLX/24469_4_12_clean/24469_4_12_clean/24469_4_12_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_12_clean/SLX/24469_4_12_clean/24469_4_12_clean/24469_4_12_clean_2.fastq.gz	24469_4_12	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_12_final_assembly.fasta
24469_4_18	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_18_clean/SLX/24469_4_18_clean/24469_4_18_clean/24469_4_18_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_18_clean/SLX/24469_4_18_clean/24469_4_18_clean/24469_4_18_clean_2.fastq.gz	24469_4_18	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_18_final_assembly.fasta
24469_4_15	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_15_clean/SLX/24469_4_15_clean/24469_4_15_clean/24469_4_15_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_15_clean/SLX/24469_4_15_clean/24469_4_15_clean/24469_4_15_clean_2.fastq.gz	24469_4_15	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_15_final_assembly.fasta
24469_4_19	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_19_clean/SLX/24469_4_19_clean/24469_4_19_clean/24469_4_19_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_19_clean/SLX/24469_4_19_clean/24469_4_19_clean/24469_4_19_clean_2.fastq.gz	24469_4_19	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_19_final_assembly.fasta
24469_4_20	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_20_clean/SLX/24469_4_20_clean/24469_4_20_clean/24469_4_20_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_20_clean/SLX/24469_4_20_clean/24469_4_20_clean/24469_4_20_clean_2.fastq.gz	24469_4_20	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_20_final_assembly.fasta
24469_4_21	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_21_clean/SLX/24469_4_21_clean/24469_4_21_clean/24469_4_21_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_21_clean/SLX/24469_4_21_clean/24469_4_21_clean/24469_4_21_clean_2.fastq.gz	24469_4_21	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_21_final_assembly.fasta
24469_4_22	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_22_clean/SLX/24469_4_22_clean/24469_4_22_clean/24469_4_22_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_22_clean/SLX/24469_4_22_clean/24469_4_22_clean/24469_4_22_clean_2.fastq.gz	24469_4_22	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_22_final_assembly.fasta
24469_4_23	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_23_clean/SLX/24469_4_23_clean/24469_4_23_clean/24469_4_23_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_23_clean/SLX/24469_4_23_clean/24469_4_23_clean/24469_4_23_clean_2.fastq.gz	24469_4_23	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_23_final_assembly.fasta
24469_4_24	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_24_clean/SLX/24469_4_24_clean/24469_4_24_clean/24469_4_24_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_24_clean/SLX/24469_4_24_clean/24469_4_24_clean/24469_4_24_clean_2.fastq.gz	24469_4_24	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_24_final_assembly.fasta
24469_4_2	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_2_clean/SLX/24469_4_2_clean/24469_4_2_clean/24469_4_2_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_2_clean/SLX/24469_4_2_clean/24469_4_2_clean/24469_4_2_clean_2.fastq.gz	24469_4_2	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_2_final_assembly.fasta
24469_4_22	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_22_clean/SLX/24469_4_22_clean/24469_4_22_clean/24469_4_22_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_22_clean/SLX/24469_4_22_clean/24469_4_22_clean/24469_4_22_clean_2.fastq.gz	24469_4_22	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_22_final_assembly.fasta
24469_4_20	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_20_clean/SLX/24469_4_20_clean/24469_4_20_clean/24469_4_20_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_20_clean/SLX/24469_4_20_clean/24469_4_20_clean/24469_4_20_clean_2.fastq.gz	24469_4_20	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_20_final_assembly.fasta
24469_4_24	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_24_clean/SLX/24469_4_24_clean/24469_4_24_clean/24469_4_24_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_24_clean/SLX/24469_4_24_clean/24469_4_24_clean/24469_4_24_clean_2.fastq.gz	24469_4_24	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_24_final_assembly.fasta
24469_4_21	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_21_clean/SLX/24469_4_21_clean/24469_4_21_clean/24469_4_21_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_21_clean/SLX/24469_4_21_clean/24469_4_21_clean/24469_4_21_clean_2.fastq.gz	24469_4_21	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_21_final_assembly.fasta
24469_4_23	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_23_clean/SLX/24469_4_23_clean/24469_4_23_clean/24469_4_23_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_23_clean/SLX/24469_4_23_clean/24469_4_23_clean/24469_4_23_clean_2.fastq.gz	24469_4_23	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_23_final_assembly.fasta
24469_4_3	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_3_clean/SLX/24469_4_3_clean/24469_4_3_clean/24469_4_3_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_3_clean/SLX/24469_4_3_clean/24469_4_3_clean/24469_4_3_clean_2.fastq.gz	24469_4_3	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_3_final_assembly.fasta
24469_4_6	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_6_clean/SLX/24469_4_6_clean/24469_4_6_clean/24469_4_6_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_6_clean/SLX/24469_4_6_clean/24469_4_6_clean/24469_4_6_clean_2.fastq.gz	24469_4_6	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_6_final_assembly.fasta
24469_4_8	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_8_clean/SLX/24469_4_8_clean/24469_4_8_clean/24469_4_8_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_4_8_clean/SLX/24469_4_8_clean/24469_4_8_clean/24469_4_8_clean_2.fastq.gz	24469_4_8	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_4_8_final_assembly.fasta
24469_5_10	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_10_clean/SLX/24469_5_10_clean/24469_5_10_clean/24469_5_10_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_10_clean/SLX/24469_5_10_clean/24469_5_10_clean/24469_5_10_clean_2.fastq.gz	24469_5_10	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_10_final_assembly.fasta
24469_5_11	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_11_clean/SLX/24469_5_11_clean/24469_5_11_clean/24469_5_11_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_11_clean/SLX/24469_5_11_clean/24469_5_11_clean/24469_5_11_clean_2.fastq.gz	24469_5_11	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_11_final_assembly.fasta
24469_5_12	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_12_clean/SLX/24469_5_12_clean/24469_5_12_clean/24469_5_12_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_12_clean/SLX/24469_5_12_clean/24469_5_12_clean/24469_5_12_clean_2.fastq.gz	24469_5_12	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_12_final_assembly.fasta
24469_5_13	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_13_clean/SLX/24469_5_13_clean/24469_5_13_clean/24469_5_13_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_13_clean/SLX/24469_5_13_clean/24469_5_13_clean/24469_5_13_clean_2.fastq.gz	24469_5_13	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_13_final_assembly.fasta
24469_5_14	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_14_clean/SLX/24469_5_14_clean/24469_5_14_clean/24469_5_14_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_14_clean/SLX/24469_5_14_clean/24469_5_14_clean/24469_5_14_clean_2.fastq.gz	24469_5_14	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_14_final_assembly.fasta
24469_5_15	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_15_clean/SLX/24469_5_15_clean/24469_5_15_clean/24469_5_15_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_15_clean/SLX/24469_5_15_clean/24469_5_15_clean/24469_5_15_clean_2.fastq.gz	24469_5_15	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_15_final_assembly.fasta
24469_5_18	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_18_clean/SLX/24469_5_18_clean/24469_5_18_clean/24469_5_18_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_18_clean/SLX/24469_5_18_clean/24469_5_18_clean/24469_5_18_clean_2.fastq.gz	24469_5_18	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_18_final_assembly.fasta
24469_5_19	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_19_clean/SLX/24469_5_19_clean/24469_5_19_clean/24469_5_19_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_19_clean/SLX/24469_5_19_clean/24469_5_19_clean/24469_5_19_clean_2.fastq.gz	24469_5_19	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_19_final_assembly.fasta
24469_5_1	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_1_clean/SLX/24469_5_1_clean/24469_5_1_clean/24469_5_1_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_1_clean/SLX/24469_5_1_clean/24469_5_1_clean/24469_5_1_clean_2.fastq.gz	24469_5_1	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_1_final_assembly.fasta
24469_5_11	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_11_clean/SLX/24469_5_11_clean/24469_5_11_clean/24469_5_11_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_11_clean/SLX/24469_5_11_clean/24469_5_11_clean/24469_5_11_clean_2.fastq.gz	24469_5_11	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_11_final_assembly.fasta
24469_5_13	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_13_clean/SLX/24469_5_13_clean/24469_5_13_clean/24469_5_13_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_13_clean/SLX/24469_5_13_clean/24469_5_13_clean/24469_5_13_clean_2.fastq.gz	24469_5_13	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_13_final_assembly.fasta
24469_5_12	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_12_clean/SLX/24469_5_12_clean/24469_5_12_clean/24469_5_12_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_12_clean/SLX/24469_5_12_clean/24469_5_12_clean/24469_5_12_clean_2.fastq.gz	24469_5_12	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_12_final_assembly.fasta
24469_5_14	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_14_clean/SLX/24469_5_14_clean/24469_5_14_clean/24469_5_14_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_14_clean/SLX/24469_5_14_clean/24469_5_14_clean/24469_5_14_clean_2.fastq.gz	24469_5_14	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_14_final_assembly.fasta
24469_5_16	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_16_clean/SLX/24469_5_16_clean/24469_5_16_clean/24469_5_16_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_16_clean/SLX/24469_5_16_clean/24469_5_16_clean/24469_5_16_clean_2.fastq.gz	24469_5_16	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_16_final_assembly.fasta
24469_5_15	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_15_clean/SLX/24469_5_15_clean/24469_5_15_clean/24469_5_15_clean_1.fastq.gz	/lustre/scratch118/infgen/pathogen/pathpipe/pathogen_prok_external/seq-pipelines/human/gut_metagenome/TRACKING/100336/24469_5_15_clean/SLX/24469_5_15_clean/24469_5_15_clean/24469_5_15_clean_2.fastq.gz	24469_5_15	/nfs/users/nfs_v/vc11/lustre/DATABASES/baby_biome_3336/24469_5_15_final_assembly.fasta
